Joint Angles,Hand Matrix,Model,Model Matrix,Camera Transform,Ground Plane Height,Image Save Name,Image Size
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2345]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h10D95_w14D62_e14D62,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05474614]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D95_w14D62_e14D62_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2662]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D12_w10D44_e10D44,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07058078]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D12_w10D44_e10D44_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2417]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h11D67_w11D67_e11D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05833333]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D67_w11D67_e11D67_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2172]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h9D22_w12D89_e12D89,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04608588]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D22_w12D89_e12D89_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2488]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h12D38_w8D71_e8D71,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06192053]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D38_w8D71_e8D71_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2243]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h9D93_w9D93_e9D93,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04967308]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D93_w9D93_e9D93_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.1999]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h7D49_w11D16_e11D16,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.03742563]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h7D49_w11D16_e11D16_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2834]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h15D84_w12D13_e21D45,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07918993]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D84_w12D13_e21D45_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2587]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h13D37_w13D37_e20D28,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06684174]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D37_w13D37_e20D28_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.234 ]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h10D90_w14D60_e19D10,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05449356]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D90_w14D60_e19D10_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2664]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D14_w10D43_e23D24,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07068152]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D14_w10D43_e23D24_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2417]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h11D67_w11D67_e22D07,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05833333]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D67_w11D67_e22D07_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.217 ]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h9D20_w12D90_e20D89,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04598514]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D20_w12D90_e20D89_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2493]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h12D43_w8D73_e25D03,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06217311]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D43_w8D73_e25D03_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2246]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h9D96_w9D96_e23D86,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04982492]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D96_w9D96_e23D86_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2   ]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h7D50_w11D20_e22D68,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.03747673]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h7D50_w11D20_e22D68_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2807]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h15D57_w18D28_e11D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07787346]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D57_w18D28_e11D67_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2547]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h12D97_w17D57_e12D97,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06484536]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D97_w17D57_e12D97_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2286]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h10D36_w16D85_e14D27,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05181727]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D36_w16D85_e14D27_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2677]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h14D27_w20D65_e10D36,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07136143]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D27_w20D65_e10D36_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2417]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h11D67_w19D93_e11D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05833333]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h11D67_w19D93_e11D67_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2156]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h9D06_w19D22_e12D97,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04530524]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D06_w19D22_e12D97_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2547]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h12D97_w23D02_e9D06,"[[ 1.         0.         0.         0.       ]
 [ 0.         1.         0.        -0.0648494]
 [ 0.         0.         1.         0.       ]
 [ 0.         0.         0.         1.       ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D97_w23D02_e9D06_h_equidistant_top_angled_cam0,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[-0.7071 -0.7071 -0.      0.    ]
 [ 0.     -0.      1.     -0.2286]
 [-0.7071  0.7071  0.      0.    ]
 [ 0.      0.      0.      1.    ]]",cube_h10D36_w22D30_e10D36,"[[ 1.         0.         0.         0.       ]
 [ 0.         1.         0.        -0.0518213]
 [ 0.         0.         1.         0.       ]
 [ 0.         0.         0.         1.       ]]","[[-0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.9684902   0.24905167 -0.6268    ]
 [ 0.70710678  0.17610612 -0.68482599  1.0361    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D36_w22D30_e10D36_h_equidistant_top_angled_cam0,
