Grasp Type,Approach,Hand Orientation,Shape,Shape Orientation,Changing Dimension,Average,Min Interval,Max Interval,Count,,Average,Min Interval,Max Interval,Count,
 2fingerpinch,top, end to end, cylinder,h,E,7.0,3.0,13.0,14,,25.0,21.0,29.400000000000002,14
 2fingerpinch,side, around the sides, cone,h,H,7.0,3.4000000000000004,15.0,26,,33.0,23.0,33.0,26
 2fingerpinch,side, around the sides, cone,h,W,1.8,1.0,5.0,26,,21.0,19.0,27.400000000000002,26
 2fingerpinch,side, around the sides, cone,h,E,2.6000000000000001,1.0,9.4000000000000004,25,,23.400000000000002,18.600000000000001,31.0,25
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,H,9.0,5.0,11.800000000000001,30,,24.600000000000001,19.800000000000001,33.0,30
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,W,1.0,1.0,5.8000000000000007,26,,21.400000000000002,17.800000000000001,27.0,26
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,E,1.0,1.0,5.0,25,,22.600000000000001,18.600000000000001,33.0,25
 2fingerpinch,top, 2 around the sides, cone,e,H,5.0,3.0,10.600000000000001,13,,25.800000000000001,21.0,31.0,13
 2fingerpinch,top, 2 around the sides, cone,e,W,1.3999999999999999,1.0,9.0,9,,25.0,21.400000000000002,33.0,9
 2fingerpinch,top, 2 around the sides, cone,e,E,5.0,1.0,11.0,15,,25.0,17.0,33.0,15
 3fingerpinch,top, opposite sides, cone,h,H,1.0,1.0,6.2000000000000002,4,,11.800000000000001,11.0,33.0,4
 3fingerpinch,top, opposite sides, cone,h,W,1.0,1.0,6.6000000000000005,9,,11.4,5.0,17.0,9
 3fingerpinch,top, opposite sides, cone,h,E,1.0,1.0,4.5999999999999996,7,,11.0,4.5999999999999996,33.0,7
 hook,side, around the sides, cylinder,e,H,7.0,2.2000000000000002,17.800000000000001,3,,28.600000000000001,19.800000000000001,33.0,3
 hook,side, around the sides, cylinder,e,W,3.0,1.0,3.4000000000000004,4,,17.800000000000001,8.6000000000000014,20.600000000000001,4
 hook,side, around the sides, cylinder,e,E,1.0,1.0,1.0,5,,33.0,33.0,33.0,5
 3fingerpinch,top, around the sides, cube,h,H,17.0,15.800000000000001,23.800000000000001,9,,33.0,29.0,33.0,9
 3fingerpinch,top, around the sides, cube,h,W,1.0,1.0,2.2000000000000002,9,,10.200000000000001,8.6000000000000014,18.600000000000001,9
 3fingerpinch,top, around the sides, cube,h,E,5.4000000000000004,1.0,8.6000000000000014,8,,17.0,2.6000000000000001,21.400000000000002,8
 hook,side, over the top, cylinder,h,H,1.0,1.0,5.0,3,,9.0,3.0,33.0,3
 hook,side, over the top, cylinder,h,W,9.4000000000000004,4.2000000000000002,29.0,5,,21.400000000000002,1.0,33.0,5
 hook,side, over the top, cylinder,h,E,8.1999999999999993,6.6000000000000005,9.0,4,,21.400000000000002,19.800000000000001,33.0,4
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,H,5.0,1.0,7.0,25,,21.0,14.600000000000001,33.0,25
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,W,5.0,1.0,9.0,28,,19.800000000000001,17.0,27.0,28
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,E,5.0,1.0,9.0,26,,19.800000000000001,11.4,25.0,26
 3fingerpinch,side, end to end, cylinder,w,H,7.0,2.2000000000000002,9.0,13,,33.0,19.800000000000001,33.0,13
 3fingerpinch,side, end to end, cylinder,w,W,7.8000000000000007,5.0,9.0,5,,21.0,11.800000000000001,21.800000000000001,5
 3fingerpinch,side, end to end, cylinder,w,E,3.0,1.0,6.2000000000000002,8,,33.0,19.0,33.0,8
 equidistant,side," 3 around the sides, palm on flat", cube,h,H,5.0,1.0,14.200000000000001,15,,31.800000000000001,19.400000000000002,33.0,15
 equidistant,side," 3 around the sides, palm on flat", cube,h,W,1.8,1.0,5.4000000000000004,16,,17.0,13.4,27.0,16
 equidistant,side," 3 around the sides, palm on flat", cube,h,E,1.0,1.0,1.3999999999999999,17,,21.0,13.0,31.800000000000001,17
