obj15,sub5,grasp6,extreme1,"[1.1210090318443768, 0.3075690227910697, 1.2935688018988858, 0.01639168041912087]","[-0.8359199197850584, -0.12287915802471085, 0.13636922893376632]","[[-0.8627154755255636, -0.13795736280128384, 0.14018491475563188], [-0.8339913399197523, -0.08976627630045607, 0.10589698064865773]]","[-0.6996267957845416, -0.2005443593298499, 0.10529048796158219]","[0.7503137998529466, -0.3955125748308186, -0.5295355805097982, 0.013822947409277697]"
obj15,sub5,grasp7,optimal0,"[1.395516030138692, 1.2626153470787933, 1.2503922226411686, 0.6269160339976065]","[-0.8563742762653274, -0.11102664792193698, -0.06490522983399612]","[[-0.8852852536018556, -0.12400589736493996, -0.0750792651854838], [-0.8523119832116088, -0.07882367086138511, -0.09410411148238786], [-0.8397657911119586, -0.1358341042713841, -0.08039269063276516]]","[-0.8494364468398407, -0.08868659093029345, 0.08937228891838848]","[0.0717229030433886, 0.92824732177578, 0.3605248167691337, -0.05687346735255994]"
obj15,sub5,grasp7,extreme0,"[1.428503845326758, 1.2506153470787875, 1.2623556682053727, 0.6319124285638608]","[-0.8477043340649504, -0.1016394605175141, -0.03320815066944862]","[[-0.870120635490251, -0.12028944480207047, -0.018397656063766393], [-0.8429664468513396, -0.07066923895216916, -0.028843821817467415], [-0.824505423031573, -0.12474102658089255, -0.0195966856643117]]","[-0.8471355343496886, -0.09488813822177293, 0.1512564581792924]","[0.0475338575948079, 0.9071816862236002, 0.41762173511627176, -0.018815071648461225]"
obj15,sub5,grasp7,extreme1,"[1.3595160301386897, 1.343615347078783, 1.211343483393441, 0.6341914857344354]","[-0.8343256129491862, -0.09045607184323615, -0.006775359208371554]","[[-0.8671430555926395, -0.10377737843240203, -0.039299264108700785], [-0.8306390111696635, -0.06347910389176699, -0.04370323924328131], [-0.8144148029153847, -0.11524109225096024, -0.039485341786206184]]","[-0.8441066707487394, -0.07863470500937968, 0.13381179933542717]","[0.05380473589866499, 0.9117492238758187, 0.40720511315522967, -0.001548863116583761]"
obj15,sub5,grasp8,optimal0,"[0.008224748054194334, 0.006957527613251738, 2.348854011346632, 0.2838302737813547]","[-0.8345673275210538, -0.04115173663436361, 0.053647856130865694]","[[-0.8179230359964873, -0.05863847966903517, 0.0703099374346563], [-0.8527080301336737, -0.05558293507330599, 0.07352013467695939], [-0.8537266504939086, -0.05493806331008601, 0.07410053295629436], [-0.8080301401630179, -0.025195582922349344, 0.05686623522998325], [-0.8070993132191626, -0.025271572945594678, 0.05615910295280519], [-0.8099943837587933, -0.07973868611558167, 0.033580573381217775], [-0.8240841756932047, -0.06452551123379446, 0.03934962170934737]]","[-0.7797713550728531, -0.08277135891267294, 0.13449936183538722]","[-0.04152953460426746, 0.9513462698497336, 0.25479177960406924, -0.1682162942307976]"
obj15,sub5,grasp8,extreme0,"[0.008224748054194283, 0.007018451672912544, 2.3485372062363963, 0.29496259149915294]","[-0.8108191172254907, -0.2880788688685481, 0.1161575420436117]","[[-0.7828577361373261, -0.2799121560748797, 0.1309909177663072], [-0.8139500887451211, -0.29046467095183615, 0.14646533991352909], [-0.8147089887149163, -0.29036764604933335, 0.14682976465998823], [-0.792944933066169, -0.27708131511282014, 0.09489340630415856], [-0.7917695888643115, -0.2771167136649179, 0.09452391235657735], [-0.7848441629506792, -0.3015798912430825, 0.1272797955720877]]","[-0.7525685665391023, -0.21470849172363227, 0.16122384880789337]","[0.4835451804374374, 0.6806879839252201, 0.41786425564112756, -0.3581024865496352]"
obj15,sub5,grasp8,extreme1,"[0.008212563242262055, 0.007030636484844631, 2.3485737606721933, 0.2853204265467295]","[-0.7953518990562909, -0.289128614855107, 0.12089302182962236]","[[-0.7768937281829907, -0.27884076001118047, 0.13754402989448955], [-0.8046723728908464, -0.2919947649126657, 0.14973989162999718], [-0.8063088065315827, -0.2928989430195501, 0.14969227353406728], [-0.7841558811261093, -0.27047641257887783, 0.0979346706473321], [-0.7895510969611466, -0.27162061424732936, 0.09160889631677527], [-0.7802947695227783, -0.3151812692376172, 0.1395620176900491]]","[-0.7503384191817469, -0.21505484207022632, 0.16530373384905972]","[0.5256892904441074, 0.6784080904612952, 0.3892247530270674, -0.33454046741769233]"
obj15,sub6,grasp1,optimal0,"[1.5864707799912412, 1.6825657759290211, 1.6361711850601783, 0.020599170580179127]","[-0.8163074305309463, -0.08630992670514223, -0.09832854872950071]","[[-0.7865582460080002, -0.10035915712892043, -0.05267235552102979], [-0.8481684092802491, -0.07423441355470894, -0.12220079233039308], [-0.8344916026306328, -0.060458284564585935, -0.07872290930593612], [-0.7856648543441301, -0.0708251529829638, -0.09331167870575292], [-0.823544726485297, -0.055495959674784184, -0.10288690025295882]]","[-0.7601265192518757, -0.18188547149938622, -0.07376289670678479]","[0.5852645288445945, -0.4207702149870798, -0.6409117346974141, -0.26391287536456604]"
obj15,sub6,grasp1,extreme0,"[1.6374378085502277, 1.6748963492802902, 1.6481852092349678, 0.020073234310047372]","[-0.8297124519598627, -0.0842527462737739, -0.0970421734521635]","[[-0.8102725586888981, -0.10565743456025163, -0.04892965775799289], [-0.8543300426389399, -0.06571681971579232, -0.10100475364981693], [-0.8553138254217655, -0.06269040456686248, -0.05213942087858715], [-0.8048723867683248, -0.06534459453330739, -0.0820751683437292], [-0.8460625158073771, -0.055982989213320976, -0.08379355419348201]]","[-0.7681850723477999, -0.17464673303752148, -0.0520999167534454]","[0.6017864473980734, -0.3924091671640887, -0.649614939553972, -0.24873388904988702]"
obj15,sub6,grasp1,extreme1,"[1.5790175934740482, 1.6972738565887828, 1.666904763308454, 0.021212762895333137]","[-0.8157896667362154, -0.10691049864336195, -0.09249972801320677]","[[-0.8010151261593146, -0.13390188835868627, -0.08091353664227441], [-0.8454333470167438, -0.12017127271437247, -0.0595434546629764], [-0.8358829578836877, -0.08030064020754826, -0.06882667349531105], [-0.8183363057420665, -0.07589051648745879, -0.10171842815430938]]","[-0.7649619066650636, -0.20512093782130028, -0.08543791880226846]","[0.5844379456827659, -0.4085110023124588, -0.6094568027608299, -0.3465738798644894]"
obj15,sub6,grasp2,optimal0,"[1.1011264515473609, 1.0994469335468717, 1.1015282149506307, 0.020511514535155984]","[-0.8325975668896229, -0.16353658014986044, -0.04691634901099421]","[[-0.8073207356485734, -0.20354114265433768, -0.07665177864339531], [-0.8429069570261684, -0.2114007697543187, -0.07434895313200528], [-0.8379458610500093, -0.11445289512502622, -0.0737953513285391]]","[-0.8323132165826131, -0.1586706219321033, 0.09339695975615697]","[0.0032931401591067113, 0.09093541537898629, -0.9958135964309628, 0.00867102191067672]"
obj15,sub6,grasp2,extreme0,"[0.06524966789660809, 0.021859552606258638, 1.638528214950618, 0.016654648554186968]","[-0.8343804713608722, -0.16092867437982483, -0.057987429665272365]","[[-0.847827434584274, -0.1204722317945279, -0.02991982657198929], [-0.8336051543284311, -0.13237668441355616, -0.05960688291895179]]","[-0.8319790700717956, -0.1587094508626842, 0.09362058070957388]","[0.0012723299302987527, 0.18912458215669667, -0.9819136322230381, 0.00871162758409948]"
obj15,sub6,grasp2,extreme1,"[0.0045693044745523095, 0.008943651958190049, 1.1740217803944077, 0.016829960644231035]","[-0.8230498718267587, -0.1758460717097993, -0.057131978848980976]","[[-0.8452898032483722, -0.12962468741226293, -0.08060274293445302]]","[-0.8320223395290942, -0.15871264197715781, 0.09373506445185706]","[0.001399206694485374, 0.17113397550463477, -0.9852095991558747, 0.008558643568104792]"
obj15,sub6,grasp3,optimal0,"[1.3584477387809495, 1.4110449421671292, 1.1686784449735794, 0.6944111886645745]","[-0.8232766197554053, -0.1199523058330131, -0.09629580546969964]","[[-0.7930583408608793, -0.12818034595425828, -0.10498004778041276], [-0.8426496422697095, -0.14480053863392175, -0.10454202281628397], [-0.8383976115253893, -0.09275375978854222, -0.11168951294058749]]","[-0.8259267585976897, -0.1187691765506522, 0.06672561864006049]","[-7.435045601808261e-05, 0.21258226152797702, -0.9770129172637757, 0.015954186139919092]"
obj15,sub6,grasp3,extreme0,"[1.34348429321675, 1.3540449421671297, 1.393629705725818, 0.694411188664575]","[-0.8205747844450205, -0.11775195693517686, -0.08968285150397395]","[[-0.8205150986100919, -0.13587488504561207, -0.036766330988843306], [-0.7869316614758042, -0.12460606872883276, -0.1311835631572391], [-0.8361908415215523, -0.15410923770210963, -0.12963887577865352], [-0.8433374996967785, -0.08340370785864014, -0.051945273997780025], [-0.8351288457676609, -0.09761988303173569, -0.12166508902133358]]","[-0.8230636650996466, -0.11972421900669056, 0.04174555545539074]","[-0.002817714882897066, 0.289882609348241, -0.956892076700091, 0.01782377145502277]"
obj15,sub6,grasp3,extreme1,"[1.3584599235928807, 1.339044942167129, 1.2316297057258476, 0.6944988447095963]","[-0.8117265086701585, -0.13213750377009606, -0.09627480732881337]","[[-0.7808111370253754, -0.13081863633004825, -0.07711206923599284], [-0.830574098306371, -0.15735099493156157, -0.08042551290418506], [-0.8239168467049829, -0.10379553592569399, -0.08665092305409991]]","[-0.8237705597566861, -0.12193617587658087, 0.09201637859420318]","[-0.027741391392211868, 0.23014871887128996, -0.9724364742646955, 0.025085572051999728]"
obj15,sub6,grasp4,optimal0,"[1.6372982640166094, 1.6590062031313328, 1.6544300558861826, 3.1366839150685593]","[-0.8197895845242039, -0.14717792223112486, -0.10745348685696778]","[[-0.7920885186124583, -0.16308281162405042, -0.06588602249740524], [-0.8060055671895657, -0.11859011291321406, -0.13307173511953851], [-0.8392635350100619, -0.12115878938046869, -0.13310748637917585], [-0.8094611309337436, -0.11837576928557612, -0.08281208335575764], [-0.8446966502488524, -0.1279311348900501, -0.08132310096096151], [-0.8060155807343312, -0.11931353976617369, -0.10788126164021196], [-0.844061436993031, -0.12754733318069256, -0.10402454278864097]]","[-0.7216516977027692, -0.20007282968344203, -0.09809621761448854]","[0.6773788830329375, -0.16489260520140847, -0.698469079145938, -0.16158348630960973]"
obj15,sub6,grasp4,extreme0,"[1.6887328877153192, 1.7395744851602044, 1.6848646795848967, 3.135544386483274]","[-0.8148371157329319, -0.1365879334578763, -0.10275987135105712]","[[-0.7885012147533028, -0.14928480834136554, -0.07826554275010625], [-0.8343946770256779, -0.11111726656859136, -0.09903169546867088], [-0.8411920815503005, -0.11374915760377197, -0.05904781628773688], [-0.8408090549507875, -0.11453211926581279, -0.07168576424433379]]","[-0.7180809946158457, -0.18395431351471203, -0.06244182026677628]","[0.660526310193926, -0.2000496296100012, -0.7032492321834882, -0.170662405549181]"
obj17,sub11,grasp1,optimal0,"[1.4781062823631577, 1.382288893421319, 1.2613114991044165, 0.8994386779711179]","[-0.8315194950976211, -0.21499304005468461, 0.24971541261949706]","[[-0.7851315202302851, -0.22059092559003082, 0.2584125087119504], [-0.8707654248480217, -0.2385759118803526, 0.2639850152382123], [-0.8603154774902688, -0.17660146243907754, 0.249847208727667], [-0.8119468122462401, -0.2300179909167597, 0.20942482395639145], [-0.8617029223070672, -0.22038362713091103, 0.2132658780063377]]","[-0.7108533102540217, -0.24742034916664854, 0.2715300791889037]","[0.46715827190219417, -0.6266986649431745, -0.42520752588039934, 0.4563008791208579]"
obj17,sub11,grasp2,optimal0,"[0.12835480889315945, 1.3352185556896152, 1.2794157828278012, 0.7577865092155074]","[-0.839395616239723, -0.15886009259012818, 0.08516486576481341]","[[-0.7924072913609322, -0.16753352693111476, 0.08518291550101864], [-0.8607145116747632, -0.12155697808862846, 0.0640848810953646], [-0.8347439494568675, -0.20550379173926625, 0.09114755795523682], [-0.8798520943090443, -0.1839343138004082, 0.09261486692539272]]","[-0.7184429645888165, -0.19661441431722448, 0.10402020340099073]","[0.17852638925512843, -0.6987765528680066, 0.05329771414719914, 0.6906511501243706]"
obj17,sub11,grasp2,extreme0,"[0.12831825445736256, 1.1867276807328417, 0.9525570933657885, 0.7617310312414989]","[-0.883649981483264, -0.1319499914457894, 0.08324999844703393]","[[-0.8691459608581863, -0.09062221883353105, 0.10139029596032295], [-0.8951862096044909, -0.16118723055182915, 0.047702817641538]]","[-0.7187250396931724, -0.19727043652564324, 0.10324522277492561]","[0.46131296372423247, -0.652805403523607, -0.2653504455725159, 0.5390960913091588]"
obj17,sub11,grasp2,extreme1,"[0.1285985051318018, 1.2190129503222318, 0.9060599584465714, 0.7624322796016756]","[-0.8751500014832554, -0.12025000144578647, 0.06204999844703541]","[[-0.8929841545682498, -0.15831962134698985, 0.040232256734645214]]","[-0.7187780397002449, -0.1973973608191787, 0.10324127600350483]","[0.4844970190057618, -0.6402020336612506, -0.2947144046404569, 0.5182156060636832]"
obj17,sub11,grasp3,optimal0,"[1.389874442073773, 1.444211020649892, 1.2695103268300294, 2.359350107813138]","[-0.8544345875700615, -0.2094207320542542, 0.15674874422938678]","[[-0.8094239660235696, -0.22611608008497083, 0.15671220123793037], [-0.8926371718991293, -0.23219615850369885, 0.13863017774644246], [-0.8833077771016703, -0.17395511813757145, 0.14497761289001948], [-0.8861533351154056, -0.20170537946779377, 0.12237722787798577]]","[-0.729667153269169, -0.2310570672103236, 0.1516236393413559]","[0.5515753116513876, -0.5457078572017431, -0.428429198338194, 0.4630507879015533]"
obj17,sub11,grasp3,extreme0,"[1.0925160157009353, 0.7048670006504156, 0.9762570155013345, 2.366450247459923]","[-0.868135523245301, -0.22793535910503876, 0.12121292494022304]","[[-0.8561715236477322, -0.2731874501515869, 0.11465696276910572], [-0.8986001796488767, -0.26456731011947743, 0.1140953253999555], [-0.8320328572805112, -0.22851789198716188, 0.09040953412235428]]","[-0.7300209439534051, -0.23274926792892112, 0.15101934447686996]","[0.5306741540562989, -0.553080345922314, -0.4240589947107969, 0.48234950209982946]"
obj17,sub11,grasp4,optimal0,"[1.2832633897932604, 0.7929997453555823, 1.158644456713471, 2.359613075948204]","[-0.8027003489757685, -0.21962980265330956, 0.1370096749858458]","[[-0.7906624743165453, -0.2266470543999347, 0.0915785228499338], [-0.849241586383416, -0.22263533466856497, 0.14566750904028097], [-0.8009983784624518, -0.20684241306711382, 0.09132824405072686]]","[-0.7176825518936364, -0.28772838104658877, 0.06365632147954269]","[0.8715834064273349, -0.33930678536572784, -0.2103741511367692, 0.28452765696638865]"
obj17,sub11,grasp4,extreme0,"[1.1041409772031963, 1.5753718390002271, 0.9933551400049393, 2.3296347085506683]","[-0.8219633707210587, -0.23312658922805055, 0.12368274162220101]","[[-0.7948969079782915, -0.2443303333751747, 0.0857103285815442], [-0.8477664238128196, -0.2640291874312921, 0.09868979430693668], [-0.8680632634603996, -0.24622042732081303, 0.12802256044428434], [-0.7973871476838668, -0.21426707230605332, 0.15937086384222685], [-0.8077191879251598, -0.22391848091327307, 0.0795358311918734]]","[-0.7193855118384204, -0.30045649661736595, 0.05582125999226958]","[0.8646818786654757, -0.3322407509165724, -0.20378996909173563, 0.3168769171705709]"
obj17,sub11,grasp5,optimal0,"[0.9658529712787448, 1.4177516075521788, 0.9352603883178555, 2.609257492170965]","[-0.8780500014832509, -0.21035001144579385, 0.05984999844703501]","[[-0.8614333722979945, -0.24780688572759985, 0.0362943919465434], [-0.9078943759328645, -0.24075403517728525, 0.037366661296636204], [-0.8444854041029651, -0.20698980244657875, 0.0265225356877016], [-0.8936360152307353, -0.19866828401643902, 0.016083475662198594]]","[-0.7330255124144811, -0.22320881313945, 0.06788265677500267]","[0.5927630461755303, -0.5067752707625868, -0.3851627299914745, 0.49341713332405407]"
obj17,sub11,grasp5,optimal1,"[1.2614212238263511, 1.3548351837246473, 1.3077199781368485, 0.025595565146434796]","[-0.8532354321305833, -0.1867914125278109, 0.0843378359269494]","[[-0.8075098580658923, -0.19592732693015938, 0.07508147943652183], [-0.8421921867366795, -0.18672803392181136, 0.038290723579657744], [-0.8903297068528424, -0.17761878453167432, 0.05503826068510555], [-0.8922336898354309, -0.21195728205788966, 0.07317356285285379], [-0.8762338504077413, -0.18046578391124699, 0.12575664314866758]]","[-0.7315597032253675, -0.2206242303657631, 0.06906810962875226]","[0.5320456146663981, 0.3665518930312973, -0.5306127009651593, -0.5486504672411073]"
obj17,sub11,grasp5,extreme0,"[1.3151537198654795, 1.4682279291741762, 1.313742824659222, 0.6457620836773448]","[-0.8535477182882849, -0.1870101815378537, 0.08345740099879233]","[[-0.807561821550606, -0.1960927994398061, 0.07509536958538077], [-0.8865178172136243, -0.15833786945936648, 0.06535747208416348], [-0.8912914827322409, -0.21489366960551975, 0.0887850354541704], [-0.8764255623608997, -0.18277393604429815, 0.1254290729419158]]","[-0.7315823857021438, -0.2207078932373993, 0.06911656021081758]","[0.5332866063782444, 0.3657363899375163, -0.5311716243512603, -0.547447708934006]"
obj17,sub11,grasp6,optimal0,"[1.4991956018461925, 1.3903318153257445, 0.009845328041166168, 1.573688976280624]","[-0.8655592798638219, -0.21222127263769835, 0.09013091181454576]","[[-0.8178891854954413, -0.2179110859499349, 0.08617162475808815], [-0.893998871852986, -0.1781895312334003, 0.1071480417213907]]","[-0.7439556755764792, -0.23226369546801598, 0.05936198002603263]","[0.6489176934873762, -0.3952932717691057, -0.47302648194929975, 0.4459764609794654]"
obj17,sub11,grasp6,extreme0,"[1.4928178726762926, 1.3903318153257485, 0.009869697665033157, 1.1660883669281534]","[-0.8655543095434557, -0.21223155790486126, 0.09014728540543222]","[[-0.9017200359670852, -0.24233032549387595, 0.09759106535549464], [-0.8932016743543791, -0.18290471064492073, 0.11486247071317005]]","[-0.743944270827288, -0.23231869192901744, 0.05946965389273433]","[0.6490042858398477, -0.3949750572297188, -0.47312519128269864, 0.4460276835596637]"
obj17,sub15,grasp1,optimal0,"[1.2753901763600028, 1.2630057299857933, 1.3135514170962006, 0.03506241800881482]","[-0.8988525382819361, -0.12832972803535092, 0.07852939552757221]","[[-0.8607855051100637, -0.14997934415680778, 0.09735431949731077], [-0.8838244121013956, -0.15852648741442935, 0.044790599799380035], [-0.9164882902811933, -0.13409705094246477, 0.03435822923443657], [-0.905354711456232, -0.1750499419614375, 0.07475385585672421], [-0.9381462007713516, -0.1485162446331954, 0.05939240462082874], [-0.9158881158662276, -0.08374652189427288, 0.07869083650015431]]","[-0.7983752106238332, -0.18280505914558215, 0.1339941367014879]","[0.44041794476156454, 0.05381518346838404, -0.8412124023609879, -0.3090269471653223]"
obj17,sub15,grasp1,extreme0,"[1.178124982245464, 1.2023022793707778, 0.9858241124982151, 0.01963495408493654]","[-0.947150021483253, -0.3719500014457891, 0.09564999844703337]","[[-0.9388420998058269, -0.38801125378551826, 0.05196401341519366], [-0.9490899251558059, -0.41398319795001715, 0.07387035273384139], [-0.9701358553149338, -0.3436425900263615, 0.1258232211290673]]","[-0.7913874296194875, -0.3860968029926008, 0.15424567776982345]","[-0.49268727633235004, -0.3552206804636377, 0.7522832785806238, 0.2552398571523425]"
obj17,sub15,grasp1,extreme1,"[1.3179252680682956, 1.2673721340174975, 1.2932195419993064, 0.018144801319561532]","[-0.9393581999804406, -0.31351075336950673, 0.14020633048356335]","[[-0.971470357867162, -0.28394744465770455, 0.12211312815356504], [-0.9285074622491887, -0.3159226322643844, 0.09402280682362743], [-0.9727143604281161, -0.3161724802997475, 0.1067442121448189], [-0.9750049643311453, -0.31900335016839265, 0.17150145013377144]]","[-0.8123637763293177, -0.3116556996845887, 0.1398663140910383]","[0.42536640078457905, 0.5508717376988731, -0.4200899044216265, -0.5823471695571513]"
obj17,sub15,grasp2,optimal0,"[1.4158613046118094, 1.4775793832343644, 0.007237778287690904, 1.6348728957060052]","[-0.9388971938408089, -0.31228588917965744, 0.13255279705762765]","[[-0.891697681801886, -0.31994474057005534, 0.13256343798092574], [-0.9744810353460674, -0.3432307291677064, 0.1356717430669839], [-0.9706655145728881, -0.2774082623255553, 0.12884083785736736]]","[-0.812097030088055, -0.31268641254577145, 0.13468919400830145]","[0.4946707635861305, -0.5260074436470568, -0.4729379788484424, 0.5049224426025773]"
obj17,sub15,grasp2,extreme0,"[1.168753862133203, 1.391346442600661, 0.007164669416097916, 1.6410964749025714]","[-0.9952500214832556, -0.32104999144579155, 0.12584999844702485]","[[-0.9978628726331997, -0.3686955475362881, 0.12946865730548093], [-0.9871296620400312, -0.27469353973684896, 0.11846767462491294]]","[-0.815426985883846, -0.3147667742698413, 0.13037647657619883]","[0.4908016263587254, -0.5250175809538448, -0.48261518795424013, 0.5005525782661563]"
obj17,sub15,grasp2,extreme1,"[1.4209159618104878, 1.470455314193508, 0.0071524846041657415, 1.6963197832664534]","[-0.9400546145355617, -0.31903658487456077, 0.10166606770436142]","[[-0.8926278248286856, -0.3269334481854254, 0.10047320544405709], [-0.9756156285529418, -0.34996286749398303, 0.0983837336508474], [-0.9719283651268554, -0.2841963888644536, 0.09794489515922583]]","[-0.8135762523691699, -0.3184574425468717, 0.11014429101628365]","[0.48932631025607143, -0.5238942275464106, -0.5014138305553378, 0.4844365499862203]"
obj17,sub15,grasp3,optimal0,"[1.367810035812774, 1.4694958609544777, 1.3428022727037892, 2.426669950390062]","[-0.934562357913716, -0.3270469119303155, 0.06882194584613774]","[[-0.8869605056051545, -0.3324674599835171, 0.06914803394804898], [-0.9688484521793834, -0.35650195866872314, 0.052992353312404136], [-0.9675559637890684, -0.2957446522832951, 0.05577682781907535], [-0.920156358430739, -0.3265033277471491, 0.023631309242522262], [-0.9665088202947565, -0.3225759275685157, 0.03765561438538936]]","[-0.8076773855771618, -0.31938627808026554, 0.06743058211456532]","[0.4914662596966842, -0.5123825911821531, -0.490893673295586, 0.5049241500973985]"
obj17,sub15,grasp3,extreme0,"[1.5228973156354015, 1.5588857683157051, 1.5026613757923644, 3.136333290888471]","[-0.93165828461975, -0.3069564449695973, 0.03555291876057939]","[[-0.8848505511077581, -0.3125667791150958, 0.03872445044525545], [-0.9567061263862188, -0.315180642818183, -0.0038176221461009643], [-0.9503718821947494, -0.28084761076117193, 0.00027025010308413117], [-0.955721811488759, -0.30117085871246835, -0.0049641297959990005]]","[-0.8029194031037217, -0.3130334875603313, 0.037053912350669724]","[0.46794608622568357, -0.57213170355644, -0.5472758101338708, 0.39265883641398724]"
obj17,sub15,grasp3,extreme1,"[1.3155173050305888, 1.3860013426751205, 1.26124168456946, 0.029627743217448987]","[-0.9345480451041527, -0.3376429452001521, 0.08926473151685825]","[[-0.8871842503309618, -0.3395173855514519, 0.0879354166839368], [-0.9659019586683765, -0.3508697367776927, 0.1224630664100963], [-0.963403958089079, -0.3122325395777726, 0.11719180317327076], [-0.9165669121087421, -0.336770055408129, 0.045266348763805676], [-0.9683492359367235, -0.3349112679265272, 0.05524756631423654]]","[-0.8082844324966199, -0.33023547677562715, 0.08080518886322596]","[0.5233597679477612, -0.47394623520727786, -0.47951928898849694, 0.52108614538719]"
obj17,sub15,grasp3,optimal1,"[1.4135986281969861, 1.4508082912626237, 1.2545718615286292, 0.9963862637654912]","[-0.9335113683522247, -0.32851685210913256, 0.10071346867947488]","[[-0.9672422265339816, -0.3578494784405336, 0.11641086297593983], [-0.962778914667784, -0.2937153006815906, 0.11600023529068747], [-0.9333528446794588, -0.3285165941995866, 0.05255388584615556], [-0.9695716858816719, -0.3261314832009633, 0.06986374282820962]]","[-0.8078362805576456, -0.32823314162854905, 0.08363861822094355]","[0.5417860912434506, -0.4670141391474729, -0.45856292189546644, 0.5273382897478437]"
obj17,sub15,grasp4,optimal0,"[1.3827889135150462, 1.3663787229352178, 0.8833988650801262, 0.6014957809412167]","[-0.9394977791023895, -0.31775896813486887, 0.11630877032265764]","[[-0.8919440998868567, -0.3164395847475352, 0.11633846475074248], [-0.9703040858921663, -0.28657567551560176, 0.09817132097014855], [-0.973725435119398, -0.3475273717358057, 0.10227736402834087]]","[-0.8128048904445727, -0.3198478697506334, 0.12319730452843612]","[-0.5090169740953551, -0.4747973663166776, 0.5253906542829406, 0.4893197741903536]"
obj17,sub15,grasp5,optimal0,"[1.3229716856940332, 1.3401585508988607, 0.9229728127990829, 0.6093848249931999]","[-0.9519499914832555, -0.273449991445788, 0.062249998447034]","[[-0.9398900304264256, -0.2553189048255089, 0.020254468466591218], [-0.9598572173597297, -0.30912635315472925, 0.03142134571710467], [-0.9806617428313319, -0.2554868197487648, 0.09648973282427553]]","[-0.805974465049962, -0.32440234230360776, 0.10928207984133295]","[-0.36975488893368424, -0.4236717448568895, 0.7188289377382744, 0.4087401778509444]"
obj17,sub15,grasp6,optimal0,"[2.376013957143371, 2.3761601748865564, 0.7035000876913976, 0.015427463923878726]","[-0.9701478820374724, -0.21459758688546418, 0.04349457520666795]","[[-0.9412255621618496, -0.20381334128191253, 0.07958765809312027], [-0.9594623128765994, -0.22468366090962144, -0.002076063489574509]]","[-0.8233543098539644, -0.2485375090644221, 0.11201725435856137]","[0.48716674086744605, -0.6214517170356675, -0.4508517920012332, 0.41617182945904435]"
obj17,sub15,grasp7,optimal0,"[1.4320578584585832, 1.438815839636316, 0.006652907314947517, 1.7053483559037228]","[-0.93025002148326, -0.3147499914457912, 0.06894999844703605]","[[-0.9665262333526687, -0.34571406972480395, 0.06720884330014724], [-0.9594735609031567, -0.2792256291363556, 0.05790461009144051]]","[-0.8083294123079172, -0.32567993437561044, 0.10791492715155805]","[0.42923495797182964, -0.6201933546054027, -0.48098105465400953, 0.44696171963842235]"
obj17,sub9,grasp5,optimal0,"[1.2815110717365144, 1.3336198426286892, 1.2841911197226406, 0.03742913122441016]","[-0.8771669896198498, -0.47567067154103365, 0.2556913869309904]","[[-0.8290996250432354, -0.47238400734512487, 0.2556083893535879], [-0.8987786996053043, -0.4919757215109819, 0.2954814289002822], [-0.9092203860729356, -0.4562075126035339, 0.2850910425618758], [-0.9134181920270996, -0.4847073099151101, 0.22662308557453503]]","[-0.7546741077594099, -0.44914765624143427, 0.23686791530932935]","[0.4531639627933134, -0.4476533954814126, -0.48456517423562484, 0.5995376987791686]"
obj17,sub9,grasp5,extreme0,"[1.4614425321693785, 1.3846426891510668, 1.2781911197226388, 0.8997893021512062]","[-0.847500226500906, -0.5712217462679046, 0.22460361557906897]","[[-0.8064096059927844, -0.5478580325763697, 0.22547017763092297], [-0.8596562054816566, -0.6168067503236427, 0.22742009751650114], [-0.8909337087217631, -0.5629983022383246, 0.24301264925463553], [-0.8747148953465356, -0.5855457796870617, 0.18859275708353102]]","[-0.7367092098567226, -0.5099242390404556, 0.22826233947673297]","[0.38494905588919526, -0.2998572700655265, -0.6573512989186858, 0.5742726806742454]"
obj17,sub9,grasp5,extreme1,"[1.4979502147644235, 1.3823538969872888, 1.269862958889363, 0.9361665608353523]","[-0.8543103334708546, -0.5511757899198073, 0.2212091889194568]","[[-0.8160276973644229, -0.5228086435905043, 0.22703692421479316], [-0.8672768560842984, -0.5938426990088611, 0.2389883760666823], [-0.8999766847349155, -0.5435750278773304, 0.23233143296091305], [-0.8329063774712083, -0.5494737024310404, 0.17904211384892316], [-0.8760476902866033, -0.5762515736168606, 0.18673760872290138]]","[-0.742749046190087, -0.49042120360663816, 0.23000143851464427]","[-0.2969660683980072, 0.3807021284697327, 0.6033263056603704, -0.6347238868177679]"
obj17,sub9,grasp6,optimal0,"[1.3321129584617832, 0.030766650128652227, 1.2785265822027867, 0.021651043120443303]","[-0.831721044986965, -0.5716511972748154, 0.3477525543529984]","[[-0.7921764991910091, -0.5445013018037025, 0.3439718637789809], [-0.8548679994878994, -0.5833553951389192, 0.38729937251229984], [-0.8278276218449458, -0.5710143236754622, 0.2998086318455634], [-0.8655230987174972, -0.5906534719227109, 0.31928076535378186]]","[-0.7299088955650124, -0.49817656164677476, 0.32460182040627356]","[0.3364422060353558, -0.36568796866155523, -0.50754727307378, 0.703899649928609]"
